sentiment,review
"Rt @AAJTAK: రెండు వర్గాల మధ్య వివాదం రెండవ రూపాన్ని ఇచ్చింది - RP సింగ్, DM
#Halalabol
ప్రత్యక్ష: https://t.co/foz5qpkk43 https://t.co/q7mctasu",neutral
"Rt @aajtak: మొత్తం విషయం ఒక వారంలో స్పష్టంగా కనిపిస్తుంది - Rp సింగ్, DM, కస్గంజ్
#Halalabol
ప్రత్యక్ష: https://t.co/foz5qpkk43 https://t.co/9r20tceie9",neutral
"Rt @aajtak: కస్గంజ్ ఒకరితో ఒకరు ఘర్షణ పడ్డారు
#Halalabol
ప్రత్యక్ష: https://t.co/foz5qpkk43 https://t.co/ht1t2e4o85",neutral
"Rt @AAJTAK: కస్గంజ్ కుట్ర లేదా రాజకీయాలు? చర్చ కొనసాగుతోంది
#Hallabol live: https://t.co/foz5qpkk43",neutral
Rt @shwetasplash: కాస్గంజ్‌లో రకస్ ఎందుకు విస్ఫోటనం చెందింది? | న్యూస్ తక్ లైవ్ #kasganj,neutral
"RT @AAJTAK: #Halabol
మోడీ ఎన్నికల వాగ్దానం నెరవేరారా? మంచి రోజున కాంగ్రెస్-బిజెపి మధ్య 'ఘర్షణ' చూడండి
పూర్తి ప్రోగ్రామ్ @anjanaomkashyap…",neutral
"సిద్ధాంతం 1/ సిద్ధాంతం 2/ సిద్ధాంతం 3! చందన్ గుప్తా ట్రైకోలర్ ప్రయాణంలో చనిపోయాడు, ఏ సిద్ధాంతంలోనూ ఖననం చేయబడలేదు… https://t.co/7vpdy1r5",neutral
RT @uiiidai:. #Askaadhaar https://t.co/l78ar6p5s,neutral
"వారి సమాచారం అంతా ఆధార్ తో కనెక్ట్ అయినప్పుడు, ప్రభుత్వానికి బలమైన పర్యవేక్షణ వ్యవస్థ ఉండాలి అని ప్రజలు భయపడుతున్నారు… https://t.co/wdxdooqont",neutral
"Rt @aajtak: బిఎస్ఎఫ్ మహిళా బైకర్ల జర్నీ యొక్క కథ అద్భుతమైన విజయాలు.
పూర్తి ప్రోగ్రామ్ https://t.co/sfkpd1itj8 h తో @anjanaomkashyap పూర్తి చేయండి…",neutral
"15 నెలల క్రితం, బైక్ ఎప్పుడూ అవుట్‌స్కర్ట్‌లలోని శివార్లలో నడపలేదు",neutral
"రజ్‌పాత్‌ను చూసిన రిపబ్లిక్ చూసి, ప్రతి ఇంటిలో ఒక కుమార్తె పుట్టినప్పుడు ఆమె దేశంలోని కుమార్తెలు అని చెప్తున్నట్లు ఆమె చెబుతోంది… https://t.co/r1lix0odl9",neutral
"“మేము ప్రతి లక్ష్యాన్ని సాధిస్తున్నాము, 15 నెలల్లో రాజ్‌పాత్‌లో సీమా భవణి సెంటినెల్ మోటారుసైకిల్‌పై ప్రదర్శన ఇవ్వడం, లక్ష్యం పూర్తయింది… https://t.co/bbkogtvqhe",neutral
రాజ్‌పాత్‌లో దేశ అధిపతిగా ఉన్న సీమా భవణి కుమార్తెలు ఈ కార్యక్రమంలో భారత్ మాతా కి జై నినాదాలు చేయడం ప్రారంభించారు. ఈ https://t.co/xwtrfgktd2,neutral
"Rt @AAJTAK: MINI ఎన్నికల ప్రవేశంలో Delhi ిల్లీ, హైకోర్టు నుండి AAP ఆశిస్తారు!
@Anjanaomkashyap #halabol తో చూడండి
పూర్తి ప్రోగ్రామ్: https://t.co/o ..",neutral
"ఈ యోగి జీ వినండి ...
యోగి మంత్రి వివాదాస్పద ప్రసంగం ఇచ్చారు, 'ఇది జిహాద్‌ను ప్రేమించటానికి సమాధానం'. N ... https://t.co/pqbchnmurv",neutral
"వావ్ మంత్రి!
యోగి మంత్రి వివాదాస్పద ప్రసంగం ఇచ్చారు, 'ఇది జిహాద్‌ను ప్రేమించటానికి సమాధానం'. N ... https://t.co/pqbchnmurv",neutral
"వైమానిక దళం తయారీకి 'తెరవెనుక'
ప్రతి ఒక్కరూ రిపబ్లిక్ రోజున కవాతును చూశారు… కానీ భారత వైమానిక వైమానిక దళం ఏమి చేసింది… https://t.co/zkozsetv2l",neutral
"బస్సులో రాతి కుట్ర జరిగింది, సాక్ష్యాలు-పద్మావత్‌కు వ్యతిరేకంగా నిరసనగా గురుగ్రామ్ స్కూల్ బస్సులో కర్ణి సేన స్థాపకులు… https://t.co/k4jdu3mejt",neutral
"ఎన్నికలు త్వరలో Delhi ిల్లీలో జరుగుతాయి, IA సోట్రల్ పార్క్, @AAJTAK నుండి కన్నాట్ ప్లేస్ 6 pm @shaziailmi @lambaalka… https://t.co/czuqf3xqvc",neutral
"RT @AAJTAK: సర్వే: మోడీకి 2019 అలారం అలారం? #MoodOnModi
https://t.co/yrylvshnyf @anjanaomkashyap https://t.co/xgjie3rnwx",neutral
"Rt @aajtak: 2019 లో మోడీ లేదా రాహుల్, ఎవరి తల విజయంతో ముడిపడి ఉంటుంది?
@Anjanaomkashyap తో పూర్తి ప్రోగ్రామ్: https://t.co/w9wpnmvqg
#హలాబో…",neutral
RT @AAJTAK: 2019 ఎన్ని పాస్‌లు? ఈ రోజు సాయంత్రం 5:58 గంటలకు 'aaj tak' https://t.co/09thajwf36 లో #Hallabol @anjanaomkashyap చూడండి,neutral
"RT @AAJTAK: 2019 లో మోడీ vs రాహుల్ ఎలా ఉంటుంది? @Jhaprabhatbjp దీనిపై వారి అభిప్రాయాన్ని ఇస్తోంది
#Halabol live చూడండి: https://t.co/foz5qpk43 http…",neutral
"Rt @rohitvishwakarm: 2019 కోసం PM మోడీ బెల్ కోసం 2019 2019 .. 2019, ఎన్ని పాస్‌లు, ఎన్ని పాస్‌లు ఎన్ని పాస్‌లు కనిపిస్తాయి @aajtak లో @aajtak లో అంజనా ఓమ్ కాశ్యాప్‌తో.",neutral
"ప్రపంచ ప్రజల మాట వినండి ...
ఉష్ణోగ్రత -30 డిగ్రీల ఉష్ణోగ్రతలో రిపబ్లిక్ ఎక్కడ జరుపుకుంది? , న్యూస్ tak https://t.co/v1nc696y4e",neutral
"ఎవరు సరిహద్దులో ఉక్కును తయారు చేస్తారు
కుమార్తె ఛాతీలో గర్వం తెస్తుంది, అమరవీరుడు తండ్రికి వణుకుతున్న చేతితో నమస్కరిస్తున్నారు
ఛాతీలో కొట్టే ట్రైకోలర్ చూడటం

వందే మాట్రామ్",neutral
"Rt @aajtak: #moodonmodi
మేము 19 రాష్ట్రాల్లో పాలిస్తుంటే, మేము ప్రజల దయ మరియు ఆశీర్వాదాలను చేస్తున్నాము: @rsprasad
పూర్తి ప్రోగ్రామ్ @an…",neutral
"Rt @aajtak: #moodonmodi
'ఆజ్ తక్' దేశం యొక్క రాజకీయ మానసిక స్థితిని అర్థం చేసుకోవడానికి ఒక పెద్ద సర్వే చేసాడు ... సర్వే ప్రకారం, ఈ రోజు ఎన్నికలు జరిగితే, అప్పుడు NDA…",neutral
"Rt @aajtak: #moodonmodi
'ఆజ్ తక్' దేశం యొక్క రాజకీయ మానసిక స్థితిని అర్థం చేసుకోవడానికి ఒక పెద్ద సర్వే చేసాడు .. సర్వేలో ఎన్ని సీట్లు వచ్చాయి…",neutral
"ఈ రోజు ఎన్నికలు జరిగితే, NDA ప్రభుత్వం అవుతుంది #Moodonmodi @aajtak https://t.co/0e9ijakjpj",neutral
"Rt @aajtak: దేశం యొక్క మానసిక స్థితి ఏమిటి? అతిపెద్ద అభిప్రాయ పోల్ @anjanaomkashyap చూడండి.
#MoodOnModi
Https://t.co/foz5qpkk43 https: // t…",neutral
"ఈ రోజు దేశంలో ప్రభుత్వాన్ని ఎవరు ఏర్పాటు చేస్తారు?
.",neutral
Rt @rohitvishwakarm: మోడీ ప్రభుత్వం మరియు నేటి సమస్యలపై అత్యంత విశ్వసనీయ మరియు సమగ్ర సర్వే… ఈ రోజు ఎన్నికలు జరిగితే… @aajtak లో @aajtak చూడండి…,neutral
"ప్రజలు లక్నోలో 'పద్మావత్' చూడటానికి వచ్చారు, ఏమి చెప్పినా? , పెద్ద కథ | న్యూస్ tak https://t.co/fhwfc9fspm",neutral
ముంబైలోని థియేటర్ల వెలుపల ఉన్న వాతావరణం అలాంటిది. న్యూస్ tak https://t.co/iph2xocwfj,neutral
"పద్మావత్‌పై బెంగాల్ ప్రేక్షకులు ఏమిటి? , పెద్ద కథ | న్యూస్ తక్ https://t.co/z7ow078scm",neutral
ఇది పద్మావత్‌పై బీహార్ యొక్క పరిస్థితి. పెద్ద కథ | న్యూస్ tak https://t.co/gogwncmueb,neutral
