review,sentiment
"RT @AAJTAK: BJP sera battu par la «formule Kairana»?
Voir #halla_bol #Takkar, @anjanaomkashyap
Live- https://t.co/foz5qpkk43 https: /…",neutral
"Le Congrès apportera le siège d'un candidat, lorsque tout le monde sera en opposition, sera vaincu à Modi?… Https://t.co/yuaqnbm8wg",neutral
"RT @AAJTAK: Shiv Sena tiendra-t-il la main du Congrès aux élections de Lok Sabha en 2019? Anant Tare (leader, Shiv Sena) a fait valoir sa question sur cette question
#attaque
Liv…",neutral
"RT @AAJTAK: Modi Wave coincé dans «Opposition Vortex»! @Sambitswaraj donne la propreté sur cette question
#attaque
Live: https://t.co/foz5qpkk43 https: /…",neutral
"RT @AAJTAK: L'opposition a-t-elle réussi à créer l'image anti-dalit du BJP? Voir ce que KC Tyagi (secrétaire général, JDU) a répondu à cela
#bruit…",neutral
"RT @AAJTAK: Dans quelle mesure le chemin du BJP en 2019?
Voir #halla_bol
Live: https://t.co/foz5qpkk43 https://t.co/vamjc597i6",neutral
"RT @AAJTAK: Yaari de l'opposition, le grand débat de Modi entre @sambitswaraj et @nayakragini sur cette question sur Modi
#attaque
Live: https://t.co/f…",neutral
"RT @AAJTAK: Un débat pointu entre @akhileshpsingh et @sambitswaraj sur la visite de «bhaikhara» de PM Modi
#attaque
Live: https://t.co/foz5qpkk43 https:…",neutral
"RT @AAJTAK: Modi dans le plus grand pays musulman ... Félicitations aux musulmans pour l'Aïd ... c'est une diplomatie ou voir autre chose.
#Oui…",neutral
"RT @AAJTAK: Sous la pression de RSS, le Premier ministre ne va pas aux mosquées de Hindustan, voyez ce que @ Rakeshsinha01 a répondu, écouter
#bruit_…",neutral
"RT @AAJTAK :.
#attaque
Live: Htt…",neutral
"RT @AAJTAK: Le Premier ministre n'est allé dans aucune mosquée pour la première fois ... avant même qu'il ne soit allé dans de nombreuses mosquées, ce n'est pas un gros problème: @ sambitswara…",neutral
"RT @AAJTAK: «Modi-modi» dans le plus grand pays musulman
Regardez #halla_bol @anjanaomkashyap en direct avec: https://t.co/foz5qpkk43 https://t.co/38n ..",neutral
"RT @AAJTAK: Maintenant, l'oncle Chaudhary donnera Namo Mantra avec des enfants!
Regardez #halla_bol @anjanaomkashyap en direct avec: https://t.co/foz5qpkk43 https: //t.co ..",neutral
"RT @AAJTAK: Ravi Shankar Prasad a déclaré que les juges avaient une grande place dans le pouvoir judiciaire. Je crois qu'il va le réparer # Modi4
https://t.co/1Redge ..",neutral
"RT @AAJTAK: # Modi4 Ravi Shankar Prasad dit que le Congrès, qui est perdu, fatigué et d'urgence, enseigne la démocratie au peuple du pays. @ Rspra…",neutral
"RT @AAJTAK: # Modi4, voyez ce que le ministre de la loi Ravi Shankar Prasad a montré dans la copie originale de la Constitution et pourquoi elle est spéciale. @un…",neutral
"RT @AAJTAK: Terminez quatre ans de gouvernement Modi!
Voir # Halla_Bol's Weekend Special avec notre ancre invitée @naqvimukhtar
(@manojkjhadu)
Live: https…",neutral
"Rt @aajtak: l'ère d'aujourd'hui est d'Internet: @ra_thore
Voir # Halla_Bol's Weekend Special avec notre ancre invitée @naqvimukhtar
Live: https: //t.co ..",neutral
Le rêve du jour a été réalisé. Le fils était CM. https://t.co/huq0vqqqeem,neutral
"RT @AAJTAK: Il y a une alliance avant la peur!
#Halla_bol @anjanaomkashyap avec https://t.co/8mertcij8m",neutral
"RT @AAJTAK: Écoutez la question de l'alliance avec JDS, ce que le chef du Congrès a dit @Dramsinghvi
#attaque
https://t.co/foz5qpkk43 https://t.co/fv ..",neutral
RT @AAJTAK: Où apporteront-ils «7»? #Halla_bol @anjanaomkashyap exactement 18h00 https://t.co/nnaaphkvlw,neutral
"RT @AAJTAK: CM est le même que l'esprit du gouverneur!
Regardez #halla_bol @anjanaomkashyap avec: https://t.co/j96vj5s8zb https://t.co/3g8qmre5gt",neutral
La tempête de Modi ou Rahul Gandhi? Le résultat le plus rapide @aajtak en continu tout au long de la journée https://t.co/zdmgazhyqt,neutral
Khattar ouvrira le gymnase du gouvernement ... dans lequel la branche du Sangh @aajtak https://t.co/akjulzljr6,neutral
L'histoire de Maa Hindustani aux élections du Karnataka ... Halla Bol 6,neutral
"Les pelleurs de pierre n'ont pas frappé le Thirumani de 22 ans, lapidé sur les moyens de subsistance du Cachemire! Les stonants ont encore une éducation… https://t.co/1lnohyhxs0",neutral
"RT @AAJTAK: AAJ TAK PANCHAYAT: Celui qui a été divisé, pourquoi Jinnah!
Regardez la vidéo complète: https://t.co/ievgwr03rv
#Jinnahekvillain (@ anjanaom…",neutral
"RT @AAJTAK: AAJ TAK PANCHAYAT: Jinnah à nouveau distribuée
Regardez la vidéo complète: https://t.co/ievgwr03rv
#Jinnahekvillain (@anjanaomkashyap) https: // t.",neutral
"RT @AAJTAK: AAJ TAK PANCHAYAT: En tant que musulman, «suspendu» à Aligarh Jinnah!
Regardez la vidéo complète: https://t.co/9f4tcqigns
#Jinnahekvillain (…",neutral
"RT @AAJTAK: AAJ TAK PANCHAYAT: Qui a besoin de Jinnah en Inde?
Regardez la vidéo complète: https://t.co/9f4tcqigns
#Jinnahekvillain (@anjanaomkashyap)…",neutral
RT @AAJTAK: Dites-moi un pays dans le monde où les gens ont le courage de parler en faveur de la rupture du pays. Ce n'est qu'en Inde…,neutral
"RT @AAJTAK: La photo de Jinnah devrait-elle être supprimée? Voyez ce qui a répondu par Maulana Mahmood Madani sur cette question
Regarder en direct: https://t.co/foz5qpk43
,",neutral
"RT @AAJTAK: Jinnah ne peut être comparé qu'à Hitler, Narshah et Ghazni-Gauri: @ Rakeshsinha01
Regarder en direct: https://t.co/foz5qpk43
# Jinnah…",neutral
"RT @AAJTAK: Anurag Bhadoria et @ Rakeshsinha01 sur la question de l'image de Jinnah
Regarder en direct: https://t.co/foz5qpk43
# Jin…",neutral
"RT @AAJTAK: Quel est le problème de supprimer l'image de Jinnah? Voyez ce que le professeur Mohammad Sajjad a dit sur cette question
Voir Live: https://t.co/Foz5qpk43 ..",neutral
RT @AAJTAK: Personne ne soutient Jinnah dans ce pays. L'image de Jinnah doit être supprimée mais BJP ne veut pas le supprimer car c'est le problème…,neutral
"RT @AAJTAK: Il est nécessaire de découvrir pourquoi l'université s'est assis à son avis:
Maulana Mahmud Madani
Regardez en direct: https://t.co/foz5qpkk ..",neutral
"RT @AAJTAK: Les musulmans de Hindustan n'ont pas d'amour avec Jinnah: @kamalfaruqui
Regarder en direct: https://t.co/foz5qpk43
#Jinnahekvillain ht…",neutral
"RT @AAJTAK: Nous n'autoriserons pas celui qui a été méchant en liberté: @Mohsinrazabjp, ministre, UP Gouvernement
Live: Htt…",neutral
"RT @AAJTAK: Cette grève s'est produite en raison du harcèlement de la police, pas à cause de la photo de Jinnah: le professeur Mohammad Sajjad
Live: https://t.co/foz5qpkk43
# Jinn…",neutral
"RT @AAJTAK: Voir ce que l'écrivain Sudhindra Kulkarni a dit sur la controverse de l'image de Jinnah
Live: https://t.co/foz5qpkk43
#Jinnahekvillain https: //t.co ..",neutral
"RT @AAJTAK: Pourquoi y a-t-il une guerre contre Jinnah dans le pays? Voir ce qu'il a dit, secrétaire général, JDU
Live: https://t.co/foz5qpkk43
# Jinnahe…",neutral
"RT @AAJTAK: Je comprends ce qui se passe à Aligarh en ce moment, le vice-chancelier et le chancelier devrait se manifester et diriger et les enfants ont raison…",neutral
"RT @AAJTAK: Pourquoi l'image de Jinnah ne sera-t-elle pas supprimée d'AMU?
Voir ce débat entre @sambitswaraj et @ghanshyamtiwari
Live: https://t.co/foz5qpk ..",neutral
"RT @AAJTAK: Celui qui a divisé le pays, celui qui est l'ennemi du pays, doit être jeté seul: @sambitswaraj
Live: Htt…",neutral
"#Jinnahekvillain
@Aajtak à partir de 16 h en continu https://t.co/2azvpvb1bm",neutral
L'ancre invitée du week-end de Halla Bol est @dramsinghvi est la constitution du pays en danger? Répondra à leurs questions… https://t.co/ym9abyo6sc,neutral
"Rt @aajtak:. @Naqvimukhtar explique pourquoi la «culture du Congrès» est importante de l'Inde
https://t.co/foz5qpkk43 https://t.co/aep39xmuhg",neutral
"RT @AAJTAK: La «purification» de ce pays sera-t-elle effectuée en nettoyant le parti du Congrès? #attaque
https://t.co/foz5qpkk43 https://t.co/g2ndpqgody",neutral
"RT @AAJTAK: «Congress Free» donc la politique est pure ..!
Regardez #halla_bol @anjanaomkashyap, 18 h, juste sur @aajtak. https://t.co/mtjzzqz",neutral
"RT @AAJTAK: Regardez @naqvimukhtar et @manishtewari collision, #halla_bol, 18 pm
Avec @anjanaomkashyap. https://t.co/c9qzbe1own",neutral
"Les dirigeants enchèrent ... Poison Bullet!
Halla Bol, 18 h @aajtak https://t.co/OO06Q6MWW",neutral
"RT @AAJTAK: La déclaration de Salman Khurshid a impliqué le Congrès. Voir avec @anjanaomkashyap
#attaque
https://t.co/mc2p71xjs h…",neutral
"RT @AAJTAK: «personnage d'émeute» du Congrès!
#Halla_bol https://t.co/cvfp4xxe95 avec @anjanaomkashyap à 18 h",neutral
"RT @AAJTAK: PM Modi pour accepter le défi de Rahul Gandhi: Jayveer Shergill
#Halla_bol Programme complet @anjanaomkashyap avec https://t.co/g",neutral
"Amit Shah dit que 50 ans gouverneront ... Rahul Gandhi a besoin de 15 minutes ...
50/15 décodés, 6 heures, Hal… https://t.co/4yyydoiqann",neutral
"Qui cherche une religion de terreur?
@Asadowaisi vs @sudhanshutrived & amp; @Pawankhera
Halla Bol, 6 heures @aajtak https://t.co/0daqkbchvww",neutral
"Pour la première fois dans l'histoire de la télévision, un jour est devenu ministre de l'Union! Édition d'ancrage invité du week-end d'aujourd'hui de Halla Bol… https://t.co/x0xq3qzqdn",neutral
"RT @AAJTAK: Concours du Congrès et du BJP sur le «terrorisme du safran»!
Voir #halla_bol @anjanaomkashyap avec: https://t.co/ftujlqwvk https://t.co/ ..",neutral
"RT @AAJTAK: Y a-t-il une couleur de terrorisme? Écoutez la réponse d'Asadowaisi sur cette question.
Voir #halla_bol @anjanaomkashyap: https: //t.c ..",neutral
"RT @AAJTAK: le chef du BJP @Sudhanshurived a entouré le Congrès dans le cas de la «terreur hindoue», quelque part de ces choses importantes.
#attaque
Live https://t.co/ ..",neutral
"RT @AAJTAK: Pendant le débat dans AAJ TAK, @Pawankhera a été le premier terroriste de l'Inde indépendante Nathuram Godse.
#attaque
Live https://t.co/foz5qu",neutral
"RT @AAJTAK: @asadowaisi a dit ces choses tout en faisant la différence entre Hindu et Hindutva.
#attaque
Live https://t.co/foz5qpkk43 https://t.co/t/",neutral
"RT @AAJTAK: @Sudhanshurived dans les cas de viol Kathua et Unnao et un débat féroce dans @anjanaomkashyap
#attaque
Live https://t.co/foz5qpk4..y",neutral
"RT @AAJTAK:.
#attaque
Live https: //t.c ..",neutral
"RT @AAJTAK: Sanghi est le terrorisme, l'hindou et le safran ne sont pas de la terreur. Sanghi était le terrorisme, mais ne restera pas: @pawankhera
#attaque
En direct…",neutral
"RT @AAJTAK: Narguer le Congrès, a-t-il dit @ Sudhanshutrived - Kare Na Chakri, le ministre Kare a travaillé. Das Maluka a dit, le greffier de l'obtré-frère…",neutral
"Qui cherche une religion de terreur?
@Asadowaisi vs @sudhanshutrived & amp; @Pawankhera
Halla Bol, 6 heures @aajtak https://t.co/a3p6yycoykr",neutral
"RT @AAJTAK: 'Modi n'a pas lu la pauvreté, la pauvreté est Bhogi'
#SpecialReport Complete Program @anjanaomkashyap avec https://t.co/cuzkrfb4cc https https…",neutral
"RT @AAJTAK: PM Modi a déclaré au Pakistan que maintenant l'Inde avait changé
Https://t.co/a63ifsr9en https: // t. Avec #halla_bol @anjanaomkashyap",neutral
"RT @AAJTAK: Qu'est-ce que le Congrès a dit sur la déclaration du PM Modi de ne pas avoir de politique sur le viol
Live: https://t.co/foz5qpkk43 #hal_bol https://t.co/1pbpq",neutral
"RT @AAJTAK: Quand @GeneralBakshi a crié le spécialiste de la défense pakistanais Qamar Cheema
Live: https://t.co/foz5qpkk43 #hal_bol https://t.co/kxlvzefero",neutral
"RT @AAJTAK: En plus de dire que la grève chirurgicale ne s'est pas produite
Live: https://t.co/foz5qpkk43 # halla_b…",neutral
"RT @AAJTAK: G Parthasarthi (ancien haut-commissaire) a raconté de nombreuses histoires sur les mensonges du Pakistan
Live: https://t.co/foz5qpkk43 #hal_bol https://t.co/jyux88x ..",neutral
"RT @AAJTAK: PM Modi a raconté l'histoire complète de la grève chirurgicale
Live: https://t.co/foz5qpkk43 #hal_bol https://t.co/sc90b51gzs",neutral
Premier ministre à Londres! https://t.co/0bixaug0hs,neutral
"RT @AAJTAK: Une forme de politique sur la pénurie de trésorerie est également #halla_bol
Live: https://t.co/foz5qpkk43 https://t.co/lptpktzf4x",neutral
"Une telle punition se trouve sur le viol à l'étranger, l'âme tremblera après l'avoir vue! Grande histoire | N ... https://t.co/pmgh2h0e7d via @youtube",neutral
RT @AAJTAK: L'argent est-il vraiment fini dans ATM? Voir une couverture spéciale sur ce numéro à 18 h sur AAJ TAK avec @ anjanaomkashyap… https…,neutral
"Ceux qui cruent les filles devraient être pendus! Élevez votre voix avec moi à 6 heures @aajtak
Demandera… https://t.co/xyl1gvyyxs",neutral
"RT @AAJTAK: Justice Innocent de 8 ans ...
Regardez l'intégralité du programme avec @anjanaomkashyap: https://t.co/knnnggo2plvd
#SpericialReport https: //t.c ..",neutral
"RT @AAJTAK: Le Congrès deviendra le plus grand parti du Karnataka
Regardez l'intégralité du programme @anjanaomkashyap avec https://t.co/rnnqufdx877
# Karnatakaopin…",neutral
"RT @AAJTAK: Le pari du Congrès sera lourd sur Modi Wave!
Regardez l'intégralité du programme @anjanaomkashyap avec https://t.co/rnnqufdx877
# Karnatakaopini…",neutral
"RT @AAJTAK: Sondage d'opinion de l'Inde-Up Karvi sur les élections de l'Assemblée du Karnataka
Regardez l'intégralité du programme @anjanaomkashyap avec https://t.co/rnnqufdx8",neutral
"RT @AAJTAK: Personne n'a de chances la majorité au Karnataka
Regardez l'intégralité du programme @anjanaomkashyap avec https://t.co/rnnqufdx877
# Karnatakaopinio…",neutral
"RT @AAJTAK: Country Embarrassé par ces incidents: PM Modi
Regardez l'intégralité du programme avec @anjanaomkashyap: https://t.co/knnnggo2plvd
#SpecialReport htt…",neutral
"RT @AAJTAK: Toute la famille de Kathua sur AAJ TAK
Regardez l'intégralité du programme avec @anjanaomkashyap: https://t.co/knnnggo2plvd
#SpecialReport http…",neutral
"RT @AAJTAK: L'avocat d'Innocent a peur ...
Regardez l'intégralité du programme avec @anjanaomkashyap: https://t.co/knnnggo2plvd
#SpecialReport https: // t ...",neutral
"Dont le gouvernement sera formé au Karnataka, Modi-Shah pourra faire incroyable? Rahul Gandhi obtiendra le soutien des habitants du Karnataka? Halla Bol, 6… https://t.co/giamt49hir",neutral
"RT @AAJTAK :.
Voir #halabol
Live: https://t.co/foz5qpkk43 htt…",neutral
"RT @Newstakofcial: Le député accusé de viol ne sait pas qui est le Premier ministre?
#Unnaocase #UnnaOpecase #KuldeepSinghSengar",neutral
"Consérons combien de fois les députés «G» et «honorables» ont dit la DGP et le secrétaire en chef de Pocso accusé Kuldeep Sanger, MLA… https://t.co/t2r0y7rmbk",neutral
"Aujourd'hui, c'est sur ceux qui protègent l'accusé qui a un gang-a été une fille de 8 ans à Kathua puis brutalement assassinée… https://t.co/ibxb0c9j3d",neutral
"S'il y a un viol à Kathua, alors vous descendez pour sauver l'avocat en donnant des couleurs communautaires, s'il y a un viol à unnao, alors derrière la théorie de la complot MLA… https://t.co/xshn4fb7gww",neutral
"Yogi Ji a changé le slogan. Maintenant, ne sauve pas sa fille, sauvegarde MLA!
#ARRESTBJPMLA",neutral
Quand Modi a dit sur la scène - «Ce sont des IAS qui nettoient les toilettes elles-mêmes». B ... https://t.co/nsqld16zi1 via @youtube,neutral
Pourquoi Modi a-t-il soutenu l'ancien IAS dans le discours du milieu? Grande histoire | News Tak https://t.co/zdrabvlwtx via @youtube,neutral
Discours Bhojpuri de PM Modi au Bihar | Grande histoire | News tak https://t.co/oweglysayv via @youtube,neutral
"34 mille réponses en 4 heures!
Faites partie de ce débat sur la réservation et votez! Quelle devrait être la base de la réservation - caste ou… https://t.co/4cc5btvhed",neutral
"L'Inde présumée a clôturé pour protester contre la réserve, où a commencé un chahut? , NOUVELLES TAK | Big ... https://t.co/ca3pqiueux via @youtube",neutral
C'est la situation au Rajasthan concernant Bharat Bandh. NOUVELLES TAK | Grande histoire https://t.co/nqozwxuit8 via @youtube,neutral
"Salman n'a pas de chagrin pour aller en prison, à partir de la fin de Mumbai…. News Ta ... https://t.co/xu2rwjw2f2 via @youtube",neutral
C'est la situation au Rajasthan concernant Bharat Bandh. NOUVELLES TAK | Grande histoire https://t.co/nqozwxltri via @youtube,neutral
L'histoire complète de l'horrible accident dans Himachal #ntgronDeport | NOUVELLES TAK | Big ... https://t.co/nvsacw9Uyv via @youtube,neutral
"RT @anjanaomkashyap: La police donne au père le père à la fille qui cherche justice après le viol de gang. Dabangg Accusé MLA rit, Yogi Ji, un an comme celui-ci…",neutral
"RT @AAJTAK: Jaika de Chole-Bhature au Congrès rapidement!
Regardez #SpecialReport @anjanaomkashyap avec https://t.co/nph7pla7dn https://t.co/5/",neutral
"Après le viol de gang, la police donne au père le père à la fille qui cherche justice. Dabangg Accusé MLA rit, Yogi Ji, un an aye… https://t.co/adl81wxeba",neutral
"Rt @ abhishek137: @anjanaomkashyap @supriyapd
Certains «grands» journalistes font «divisé» du journalisme: Anjana Om Kashyap
https://t.co/2f4xxl ..",neutral
"Le savais-tu?
Pourquoi Salman a-t-il montré 3 doigts après avoir quitté la prison? Cela peut être la raison. Big Stor ... https://t.co/GU2A9kiws via @youtube",neutral
Mahatma dans votre pays… au nom du jeûne! https://t.co/dsmttiqgzm,neutral
"Le Congrès a apporté une entreprise de jeûne unique entre le petit déjeuner et le déjeuner!
Halla Bol à 18 h",neutral
"Aujourd'hui dans l'épisode du week-end de Halla Bol, ancre un jour @ ashutosh83b, voir maintenant @aajtak https://t.co/whz2yxnyzn",neutral
"Salman punit-il une star?
Halla parlant avec 10 avocats bien connus de tout le pays, @aajtak https://t.co/wyzod4ddii",neutral
Black Deer Hunting: Eyewitness a raconté toute l'histoire de cette nuit. Grande histoire | News ... https://t.co/amqe946kcm via @youtube,neutral
